art,bio,che,eng,fre,ger,spa,mat,mus,phy,soc,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
128,102,96,105,112,66,88,105,200,94,80,
128,102,96,105,98,66,101,105,200,94,80,
