art,bio,che,eng,fre,ger,spa,mat,mus,phy,soc,
127,104,93,106,113,65,90,119,199,94,69,
128,105,96,106,97,68,101,118,201,90,71,
129,97,98,105,113,66,87,121,201,98,67,
127,104,94,106,99,65,103,119,199,95,69,
128,105,96,106,111,68,88,118,201,90,70,
129,98,98,105,99,66,99,121,201,98,67,
128,104,94,106,113,65,90,119,199,95,69,
128,105,96,106,97,68,101,118,201,90,70,
129,98,98,105,113,66,87,121,201,97,67,
128,103,94,106,99,65,102,119,199,95,69,
128,105,96,106,111,68,88,118,201,90,70,
129,98,98,105,99,66,100,121,201,97,67,
128,103,94,105,113,65,89,119,199,95,69,
128,105,96,106,97,67,101,118,201,91,70,
129,99,97,105,113,66,87,121,201,97,68,
128,103,94,105,99,65,102,120,199,95,69,
128,105,96,106,111,67,88,119,201,91,70,
129,99,97,105,99,66,100,121,201,96,68,
128,103,95,105,113,66,89,120,199,95,69,
128,105,95,106,98,67,101,119,201,91,70,
129,99,97,105,113,66,87,120,201,96,68,
128,102,95,105,99,66,102,120,199,95,69,
128,105,95,106,112,67,89,119,201,91,70,
129,100,97,105,99,66,100,120,201,96,68,
128,102,95,105,113,66,89,120,199,95,69,
128,105,95,106,98,67,101,119,201,92,70,
128,100,97,105,113,66,88,120,201,96,68,
128,102,95,105,99,66,102,120,200,95,69,
128,104,95,106,112,67,89,119,200,92,70,
128,100,97,105,99,66,100,120,201,95,68,
128,102,95,105,113,66,89,120,200,95,69,
128,104,95,106,98,67,101,119,200,92,70,
128,100,97,105,112,66,88,120,201,95,68,
128,102,95,105,99,66,101,120,200,95,69,
128,104,95,106,112,67,89,119,200,92,70,
128,100,97,105,98,66,100,120,201,95,68,
128,102,95,105,113,66,89,120,200,95,68,
128,104,95,106,98,67,101,119,200,92,70,
128,101,97,105,112,66,88,120,201,95,68,
128,102,95,105,99,66,101,120,200,95,68,
128,104,95,106,112,67,89,119,200,92,70,
128,101,97,105,98,66,100,120,201,95,68,
128,102,95,105,113,66,89,120,200,95,68,
128,104,95,106,98,67,101,119,200,93,70,
128,101,97,105,112,66,88,120,201,95,68,
128,102,95,105,99,66,101,120,200,95,68,
128,104,95,106,112,67,89,119,200,93,69,
128,101,97,105,98,66,100,120,201,95,69,
128,102,95,105,113,66,89,120,200,95,68,
128,104,95,106,98,67,101,119,200,93,69,
128,101,97,105,112,66,88,120,201,95,69,
128,102,96,105,99,66,101,120,200,95,68,
128,104,95,106,112,67,89,119,200,93,69,
128,101,96,105,98,66,100,120,201,94,69,
128,102,96,105,113,66,89,120,200,95,68,
128,103,95,106,98,67,101,119,200,93,69,
128,101,96,105,112,66,88,120,201,94,69,
128,102,96,105,99,66,101,120,200,95,68,
128,103,95,106,112,67,89,119,200,93,69,
128,102,96,105,98,66,100,120,201,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,103,95,106,98,67,101,119,200,93,69,
128,102,96,105,112,66,88,120,201,94,69,
128,102,96,105,99,66,101,120,200,95,69,
128,103,95,106,112,66,89,119,200,93,69,
128,102,96,105,98,66,101,120,201,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,103,95,106,98,66,101,119,200,93,69,
128,102,96,105,112,66,88,120,201,94,69,
128,102,96,105,99,66,101,120,200,95,69,
128,103,95,106,112,66,89,119,200,93,69,
128,102,96,105,98,66,101,120,201,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,103,95,105,98,66,101,119,200,94,69,
128,102,96,105,112,66,88,120,201,94,69,
128,102,96,105,99,66,101,120,200,95,69,
128,103,95,105,112,66,89,119,200,94,69,
128,102,96,105,98,66,101,120,201,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,103,95,105,98,66,101,119,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,99,66,101,120,200,95,69,
128,103,96,105,112,66,89,119,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,103,96,105,98,66,101,119,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,99,66,101,120,200,95,69,
128,103,96,105,112,66,89,119,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,103,96,105,98,66,101,119,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,99,66,101,120,200,95,69,
128,103,96,105,112,66,89,119,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,103,96,105,98,66,101,119,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,99,66,101,120,200,95,69,
128,103,96,105,112,66,88,119,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,113,66,88,120,200,95,69,
128,102,96,105,98,66,101,119,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,95,69,
128,102,96,105,112,66,88,119,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,119,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,119,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
128,102,96,105,98,66,101,120,200,94,69,
128,102,96,105,112,66,88,120,200,94,69,
